AO-nr.;AO-type;Oppgave/feilbeskrivelse;Reg.nr.;Utstyrsgruppe;Modell;Seneste PV;Neste PV;Oppdatert;Oppdatert av Sign;Reg. dato;Ferdig;Sign;Teknisk beskrivelse;Plassering (utstyr);Gruppe;Kundekode;Kunde;Sak;Kundetekst;Totalt;Nedetid;Plassering;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST000126;Normal/Akutt;;000813;Ventilator, intensiv, voksen/barn;E037E-SV 900;;;;;01.06.1995;01.06.1995;Rune Aalberg (aaruau);"HVESELYD OG LITT TVILSOM FUNKSJON PÅ TRIGGER.  SKIFTET STEPMOTOR OG           
1500-TIMERS SERVICESETT.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;43,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST000127;Normal/Akutt;;000813;Ventilator, intensiv, voksen/barn;E037E-SV 900;;;;;31.05.1995;31.05.1995;Rune Aalberg (aaruau);SLANGEHOLDER RAMLET AV ARMEN.  FESTET SLANGEHOLDER TIL ARMEN.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;3,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST005314;Normal/Akutt;Økt trykk observeres.;005783;Ventilator, intensiv, voksen/barn;84 11 740;;;;;10.06.1999;10.06.1999;Rune Aalberg (aaruau);"Testet flere ganger der økt trykk ble observert. Første gang hjalp det å trykke ''STANDBY'', så kom den seg igjen ved restart, men ved senere tester måtte man skru apparatet av helt. Ved bytte av ekspirasjonsventil forsvant feilen som normalt ble observert etter litt over 2t. Ved bytte tilbake til den gamle ventilen var feilen der fortsatt, men ved nok en veksling forsvant feilen også med opprinnelig ekspirasjonsventil.

Ekspirasjonsventilene er et svakt punkt på EVITA 4!";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;1,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST005911;Normal/Akutt;Får ikke kalibrert O2 cellen.;005780;Ventilator, intensiv, voksen/barn;84 11 740;;;;;30.11.1999;30.11.1999;*  (hsti);Skiftet O2 celle, testet og funnet ok.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;62,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST005921;Normal/Akutt;Det er noe feil med respiratoren. VTE måler 100 ml mer enn VTI + at MV ikke er i samsvar med tidalvolum og frekvens. På SIMV målte resp. 1,2l høyerer i MV enn det som var innstilt.;005783;Ventilator, intensiv, voksen/barn;84 11 740;;;;;03.12.1999;07.12.1999;*  (hsti);"App. var stilt inn på SIMV ASB Autoflow med følgende verdier:
O2 60%
VT 0,6
f 14
PEEP 5 
T insp 1,40
PASB 30 cm H2O

Har testet respiratoren med de samme verdienen i tre dager uten å få frem feilen.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;500,00;96,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006014;Normal/Akutt;Utandat minuttvolum 5- 6 liter lavere enn innstilt min. volum, - Effekt av peep ventil.;001073;Ventilator, intensiv, voksen/barn;E037E-SV 900B;;;;;16.12.1999;10.01.2000;*  (hsti);"Skiftet forforsterker til eksp. flow sensor. Respiratoren settes i utskifningskø.
Testet og funnet ok.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;2 500,00;600,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006090;Normal/Akutt;Respiratoren har en merkelig lyd.;005781;Ventilator, intensiv, voksen/barn;84 11 740;;;;;24.01.2000;26.01.2000;*  (hsti);Respiratoren har stått og gått her i et par dager uten at vi har fått frem lyden.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;500,00;48,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006125;PV;Behøver forebyggende vedlikehold.;005025;Ventilator, intensiv, barn/nyfødte;1195230-44;08.03.2000;;;;02.02.2000;08.03.2000;Rune Aalberg (aaruau);Utført service, men ikke på HF-delen da nøkkel manglet.;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;115109;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;1 670,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006193;Normal/Akutt;Problemer med FiO2 alarmer, O2 konsentrasjonen bygger seg periodisk opp til 50 % over innstilt verdi.;005782;Ventilator, intensiv, voksen/barn;84 11 740;;;;;21.02.2000;23.02.2000;*  (hsti);Skiftet O2 celle for å eliminere vekk den som feilkilde. Respiratoren har oppført seg normalt ved test. Den har stått på over natten uten å alarmere.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;750,00;48,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006208;Normal/Akutt;Rar lyd i en av viftene.;005781;Ventilator, intensiv, voksen/barn;84 11 740;;;;;03.03.2000;31.03.2000;* Maj-Britt Reianes FERIA (MBF);Skiftet først vifte på ekspiratorisk side, da disse har en tendens til å ryke. Det var derimot ikke denne, men den på pasient siden. Satte i ny ved pasient systemet, testet og funnet OK. Sikkerhetstest godkjent.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;1 000,00;669,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006218;Normal/Akutt;Trenger årlig kontroll (1000 timers service).;001817;Ventilator, intensiv, voksen/barn;E347E SV 900C;20.08.1998;;;;08.03.2000;08.03.2000;*  (hsti);"Tatt 1000 timers service, testet og funnet ok. 
Timeteller 7848, har kun gått 300 timer i løpet av de siste 1,5 årene.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;500,00;1,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006230;Normal/Akutt;Høyfrekvent fungerer ikke som forventet.;005025;Ventilator, intensiv, barn/nyfødte;1195230-44;08.03.2000;;;;07.03.2000;14.02.2001;Rune Aalberg (aaruau);;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;115109;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;250,00;3 020,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006232;Normal/Akutt;Trenger 1000 timers service.;001399;Ventilator, intensiv, voksen/barn;E347E SV 900C;10.12.1996;;;;08.03.2000;10.03.2000;*  (hsti);Under test viste det seg at app. viste null for exp. MV uansett om det var flow eller ei. Det var brudd i forlengelses kabelen til exp. flow sensoren. Skiftet forlengelseskabel flow sensor og utførte 1000 timers service. Testet og funnet ok.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;1 000,00;1,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006238;Normal/Akutt;Probl. m/ SIMV boksen (koblingen) Kan brukes på IMV.;004076;Ventilator, intensiv, barn/nyfødte;1101295;;;;;13.03.2000;15.03.2000;*  (hsti);Festet løs kontakt til SIMV boks koblingen. Respiratoren gikk i flere timer uten at vi fant feil med den.;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;115109;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;250,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006272;PV;MV forsvant fra skjermen v/ inhalasjon. Flødesensor kunne ikke kalibreres. Ved 100% O2 - melding: sugning ej mulig.;005777;Ventilator, intensiv, voksen/barn;84 11 740;28.03.2000;;;;14.03.2000;28.03.2000;*  (hsti);Byttet defekt flowsensor, testet og funnet ok.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006299;Normal/Akutt;Vil ikke kalibrere O2 cellen.;005764;Ventilator, intensiv, voksen/barn;84 11 740;;;;;06.04.2000;06.04.2000;* Maj-Britt Reianes FERIA (MBF);Prøvde først med en Sensor-tek celle, men den ble ikke kalibrert. Måtte derfor ta en O2 celle fra Dræger, og da ble den kalibrert med en gang. Tok apparatkontroll og sikkerhetskontroll - OK.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;500,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006301;Normal/Akutt;Rar lyd i viften på pasientsiden.;005777;Ventilator, intensiv, voksen/barn;84 11 740;28.03.2000;;;;06.04.2000;06.04.2000;* Maj-Britt Reianes FERIA (MBF);Måtte skifte viften som sitter på venstre side, altså på pasient siden. Tok deretter apparatkontroll og testet respiratoren. Sikkerhetstest godkjent.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;500,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006313;Normal/Akutt;Lekker som en sil.;001250;Ventilator, intensiv, voksen/barn;E037E-SV 900B;31.08.1999;;;;03.04.2000;11.04.2000;Rune Aalberg (aaruau);Skiftet 1000-timers-deler, byttet ut ei muffe der det lett oppsto lekkasje (rett før inspirasjonsventilen), testet og funnet ok.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;750,00;192,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006319;Normal/Akutt;Virker ikke på batteri.;004013;Ventilator, intensiv, barn/nyfødte;1101296;;;;;11.04.2000;11.04.2000;*  (hsti);Skiftet batteri, testet og funnet ok.;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;115109;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;250,00;0,00;"Poliklinikk 3D / NAST ; Seksjon nyfødt intensiv 3D ; Avdeling Barne- og ungdomsklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006332;Normal/Akutt;Får ikke kalibrert O2 cellen.;005781;Ventilator, intensiv, voksen/barn;84 11 740;;;;;13.04.2000;13.04.2000;* Maj-Britt Reianes FERIA (MBF);Skiftet O2 celle, kalibrert OK.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;125,00;0,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006355;Normal/Akutt;Lekker.;001250;Ventilator, intensiv, voksen/barn;E037E-SV 900B;31.08.1999;;;;18.04.2000;18.04.2000;*  (hsti);Respiratoren hadde forskjøvet seg litt i forhold til anestesibordet slik at manuell/ auto rattet kom i flukt med lokket til anestesibordet. Skjøv respiratoren på plass, testet og funnet ok.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;250,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006390;Normal/Akutt;Problemer under drift, kommer opp med ingen trykkluft.;005783;Ventilator, intensiv, voksen/barn;84 11 740;;;;;28.04.2000;03.05.2000;*  (hsti);"Det var problermer med trykkluften på huset den dagen feilen oppstod. Har testet resp. uten å få frem den aktuelle feilen. Loggboken viser to trykkluft alaremer på klokkeslett som kan stemme med de generelle trykkluftproblemene.

Har foretatt årlig pv av app. testet og funent ok.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;500,00;120,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006439;Normal/Akutt;Manual ventilation ventil bråker fælt. Mna kan ikke stole på den.;001250;Ventilator, intensiv, voksen/barn;E037E-SV 900B;31.08.1999;;;;08.05.2000;12.05.2000;Rune Aalberg (aaruau);Rensing av ventieln førte til at det ytre laget i manuell/auto-venderen begynte å skalle av, men det ser ut til at fragmenter ikke vil bli noe problem. Brukeren bekreftet at funksjonen er ok, den lekkasjen vi opplevde oppsto pga. slangesettet.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;5-1;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;500,00;97,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006455;Normal/Akutt;Trenger 2 års service.;005779;Ventilator, intensiv, voksen/barn;84 11 740;;;;;12.05.2000;15.05.2000;*  (hsti);Utført PV, testet og funnet ok.;"MTI MU mulig kassert ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;500,00;72,00;"MTI MU mulig kassert ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006456;Normal/Akutt;Trenger to års service.;005782;Ventilator, intensiv, voksen/barn;84 11 740;;;;;11.05.2000;15.05.2000;*  (hsti);Utført PV, testet og funnet ok.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;500,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006457;Normal/Akutt;Trenger to års service.;005780;Ventilator, intensiv, voksen/barn;84 11 740;;;;;08.05.2000;15.05.2000;*  (hsti);Utført pv, testet og funnet ok.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;500,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006458;Normal/Akutt;Trenger to års service.;005777;Ventilator, intensiv, voksen/barn;84 11 740;28.03.2000;;;;09.05.2000;15.05.2000;*  (hsti);Utført PV, testet og funnet ok.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;500,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006459;Normal/Akutt;Trenger to års service.;005778;Ventilator, intensiv, voksen/barn;84 11 740;;;;;10.05.2000;15.05.2000;*  (hsti);Utført PV, testet og funnet ok.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;500,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006460;Normal/Akutt;Trenger to års service.;005776;Ventilator, intensiv, voksen/barn;84 11 740;;;;;05.05.2000;15.05.2000;*  (hsti);Utført pv. Testet og funnet ok.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;500,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006461;Normal/Akutt;Trenger to års service.;005781;Ventilator, intensiv, voksen/barn;84 11 740;;;;;10.05.2000;15.05.2000;*  (hsti);Utført pv, testet og funnet ok.;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;500,00;120,00;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006462;Normal/Akutt;Trenger to års service.;005764;Ventilator, intensiv, voksen/barn;84 11 740;;;;;04.05.2000;15.05.2000;*  (hsti);Utført pv, testet og funnet ok.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;500,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006463;Normal/Akutt;Trenger to års service.;005784;Ventilator, intensiv, voksen/barn;84 11 740;;;;;28.04.2000;15.05.2000;*  (hsti);Utført PV, testet og funnet ok.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;500,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST006464;Normal/Akutt;Får ikke kalibrert O2 cellen.;005783;Ventilator, intensiv, voksen/barn;84 11 740;;;;;11.05.2000;15.05.2000;*  (hsti);Skiftet O2 celle, testet og funnet ok.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;4204063;"Intensiv 2M ; Intensivavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;125,00;24,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
