AO-nr.;AO-type;Oppgave/feilbeskrivelse;Reg.nr.;Utstyrsgruppe;Modell;Seneste PV;Neste PV;Oppdatert;Oppdatert av Sign;Reg. dato;Ferdig;Sign;Teknisk beskrivelse;Plassering (utstyr);Gruppe;Kundekode;Kunde;Sak;Kundetekst;Totalt;Nedetid;Plassering;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST100061;Normal/Akutt;"4-ÅRSSERVICE
";009895;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;12.03.2008;12.03.2008;Morten Ruud (rumo);Dräger:  utført 4-årsservice.  Se servicerapport.  Ingen anmerkninger;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST100078;Normal/Akutt;Får ikke slått på apparatet;006898;Anestesi, arbeidsstasjon, ordinær;8601110;;;;;13.01.2010;13.01.2010;Morten Ruud (rumo);Vifte i AC/DC gikk når nettledning ble satt i nettet (overvåkningsutstyr som var koblet til fikk også strøm).  Når jeg kom opp gikk det greit å slå på, men når den hadde vært tilkoblet en stund, vill den ikke.  Mao. virket den når den  var kald,  Logget, men der var det ikke registrert noe.  Byttet AC/DC.  OK;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST100176;Normal/Akutt;"Etter årsservice 2010 ble det oppdaget lekkasje (ca 200 ml)  Det ble antatt at det var MV, men den hadde vi ikke inne, så vi skulle bytte den når vi fikk delen.  Byttet MV2 og så MV3 uten at det hjalp.  Til slutt fant vi at feilen var i IRIA-modulen, byttet et ventil der; fortsatt feil.  Så byttet vi den om med den andre ventilen uten at det hjalp.  Til slutt viste det seg at feilen var pakningen mellom anestesiapparatet og IRIA-modulen (internt)  Denne ble byttet og alt var OK.";009895;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;22.01.2010;29.01.2010;Morten Ruud (rumo);;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST100358;Normal/Akutt;PawV  - 2 mbar på årskontroll.;007052;Anestesi, arbeidsstasjon, ordinær;8601110;09.08.2011;;;;07.04.2010;07.04.2010;Morten Ruud (rumo);"Byttet begge luftveistrykksensorene.  Da ble feilen enda større.  byttet så PawV en gang til .  Da kom differansen ned i 1mbar etterhvert.  OK.
(0-lekkasjekit var allerede innstallert på dette apparatet.)";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST100590;Normal/Akutt;Feilet i selvtest 12 og 13;007059;Anestesi, arbeidsstasjon, ordinær;8601110;;;;;07.06.2010;11.06.2010;Morten Ruud (rumo);Justert ned sikkerhetsflow.  Drillet hull i front og metallshassi innforbi for å lettere kunne utføre dette.;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST100614;Normal/Akutt;;007059;Anestesi, arbeidsstasjon, ordinær;8601110;;;;;24.07.2009;24.07.2009;Morten Ruud (rumo);Byttet DC/DC i juli 2009;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST100655;Normal/Akutt;"Feilet selvtest 18:  MA 0 0 64 0.
Det er for høyt Peep nivå i forhold til innstillt.";007057;Anestesi, arbeidsstasjon, ordinær;8601110;24.06.2011;;;;11.06.2010;12.07.2010;Morten Ruud (rumo);"Feil viser igjen i logg, men har testet i lang tid på MTI uten at den har feilet igjen.  Ingen åpenbare komponenter å bytte på mistanke ehller, så vi setter den derfor i drift igjen.  
(Apparatet har sikkert gått nærmere 10 dager her nede....)";"Seksjon Øst ; Anestesisykepleie ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Seksjon Øst ; Anestesisykepleie ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST100656;Normal/Akutt;Gikk i sikkerhetsmodus.;007059;Anestesi, arbeidsstasjon, ordinær;8601110;;;;;05.07.2010;12.07.2010;Morten Ruud (rumo);"5V-feil.  DC/DC var byttet i fjor, så nå byttet jeg Ventdos-kontrollerkort, samt fjernet skjøtestykket på strømkabel til ventdos-aktuatorkortet.
Testet i 4 døgn uten feil.
";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST100772;Normal/Akutt;Feiler i selvtest:  Ventilatorstempel.;009891;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;10.08.2010;19.08.2010;Morten Ruud (rumo);"Fant for ut at det ikke ble dannet vakuum (Pu) for å holde på plass membranene i ventilatorstempelet.  (Bøtta)  Byttet pumpa uten at det hjalp.  Fant så ut at sensor ikke virket.  Bestillte men fikk feil.  Omsider fikk jeg kortet som inneholder alle tre trykksensorene.  (på det nye kan ingen av sensorene byttes, på de gamle kan Paw og Pz byttes)
Fikk stor lekkasje i man/spont-system ved selvtest (System helt OK);  Det var kobling mellom slanger og Ventilatordelen som var problemet. Tok av og på så var det i orden.
OK";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST100835;Normal/Akutt;Feilet i selvtest 18  Ma 0 0 64 0;007052;Anestesi, arbeidsstasjon, ordinær;8601110;09.08.2011;;;;16.09.2010;16.09.2010;Morten Ruud (rumo);"Dette har med peep-ventil å gjøre.  Feil kan være selv ventilen eller i pas.systemet.
De brukte apparatet hele dagen uten at det ble observert feil.  Når jeg kom ned i dag, virket alt ok.  Ingen feil observert.
La igjen ett pasientsystem, slik at de evt. kan bytte det.";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST100941;Normal/Akutt;piper ved påslag.  Gir beskjed om at nett ikke er tilstede.;009891;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;28.10.2010;28.10.2010;Morten Ruud (rumo);Byttet AC-power.  Ok.;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST101054;Normal/Akutt;Gikk i sikkerhetsmodus fra standbye.;007050;Anestesi, arbeidsstasjon, ordinær;8601110;24.06.2011;;;;01.12.2010;06.12.2010;Morten Ruud (rumo);"Skiftet DC/DC selvom det sist var skiftet i mai 2009.  Stått i standbye i 4 døgn uten feilmeldinger.
OK.  (Hvis feil kommer igjen bytter vi Ventdos kontroller kort.";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110330;Normal/Akutt;Går ikke gjennom selvtest;009892;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;01.02.2011;08.02.2011;Morten Ruud (rumo);"Fant ut maskinen ikke så et elektronikkort; SW-versjon kom ikke frem.  Tore kom fra Bergen for å evt. bytte kort og legge inn software på nytt.  Når han kom var selvsagt feilen borte!

Fikk da ikke gjort noe.";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110412;PV;7 års PV.  ;008526;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.02.2018;;;;07.03.2011;23.03.2011;Morten Ruud (rumo);"7. års service



Byttet alle deler som inngår i 1 årig servicekit for Primus



Gjennomført Dräger`s egen IPM-L test for apparatet.

Alle verdier ligger innenfor de toleranser som er satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok
";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;115114;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110413;PV;7 års PV.  ;008547;Anestesi, arbeidsstasjon, ordinær;8603800-14;15.02.2018;;;;07.03.2011;24.03.2011;Morten Ruud (rumo);"Dr¨ger:
7. års service



Byttet alle deler som inngår i 1 årig servicekit for Primus



Gjennomført Dräger`s egen IPM-L test for apparatet.

Alle verdier ligger innenfor de toleranser som er satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok
";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110414;PV;7 års PV.  ;008548;Anestesi, arbeidsstasjon, ordinær;8603800-14;15.02.2018;;;;07.03.2011;24.03.2011;Morten Ruud (rumo);"Dräger:
7. års service



Byttet alle deler som inngår i 1 årig servicekit for Primus



Gjennomført Dräger`s egen IPM-L test for apparatet.

Alle verdier ligger innenfor de toleranser som er satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok
";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110415;PV;7 års PV.  ;008549;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;07.03.2011;24.03.2011;Morten Ruud (rumo);"Dräger:
7. års service



Byttet alle deler som inngår i 1 årig servicekit for Primus



Gjennomført Dräger`s egen IPM-L test for apparatet.

Alle verdier ligger innenfor de toleranser som er satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok
";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110416;PV;7 års PV.  ;008550;Anestesi, arbeidsstasjon, ordinær;8603800-14;15.02.2018;;;;07.03.2011;24.03.2011;Morten Ruud (rumo);"Dräger:
7. års service



Byttet alle deler som inngår i 1 årig servicekit for Primus



Gjennomført Dräger`s egen IPM-L test for apparatet.

Alle verdier ligger innenfor de toleranser som er satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok";"Seksjon for kirurgisk arbeidsavdeling ; Anestesisykepleie ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Seksjon for kirurgisk arbeidsavdeling ; Anestesisykepleie ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110417;PV;7  års PV.  ;008551;Anestesi, arbeidsstasjon, ordinær;8603800-14;15.02.2018;;;;07.03.2011;23.03.2011;Morten Ruud (rumo);"Dräger:


Byttet alle deler som inngår i 1 årig servicekit for Primus



Gjennomført Dräger`s egen IPM-L test for apparatet.

Alle verdier ligger innenfor de toleranser som er satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok
";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110418;PV;7 års PV.  ;008552;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;07.03.2011;24.03.2011;Morten Ruud (rumo);"Dräger:
7. års service



Byttet alle deler som inngår i 1 årig servicekit for Primus



Gjennomført Dräger`s egen IPM-L test for apparatet.

Alle verdier ligger innenfor de toleranser som er satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok



Apparater brukt under test:

TE16, TE26, TE27, TE47, TE56, TE58. Testgass og Testlunge
Comments
[ 4. 6. 4] Litt ustabil lydstyrke, men den høres godt.";"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110419;PV;7 års PV.  ;008553;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;07.03.2011;23.03.2011;Morten Ruud (rumo);"Dräger:
7. års service



Byttet alle deler som inngår i 1 årig servicekit for Primus



Gjennomført Dräger`s egen IPM-L test for apparatet.

Alle verdier ligger innenfor de toleranser som er satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok


";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110420;PV;7 års PV.  ;008554;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;07.03.2011;24.03.2011;Morten Ruud (rumo);"Dräger:
7. års service



Byttet alle deler som inngår i 1 årig servicekit for Primus



Gjennomført Dräger`s egen IPM-L test for apparatet.

Alle verdier ligger innenfor de toleranser som er satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok
";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110421;PV;7 års PV.  ;008555;Anestesi, arbeidsstasjon, ordinær;8603800-14;15.02.2018;;;;07.03.2011;23.03.2011;Morten Ruud (rumo);"Dräger:
7. års service



Byttet alle deler som inngår i 1 årig servicekit for Primus



Gjennomført Dräger`s egen IPM-L test for apparatet.

Alle verdier ligger innenfor de toleranser som er satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok
";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110422;PV;7 års PV.  ;008556;Anestesi, arbeidsstasjon, ordinær;8603800-14;15.02.2018;;;;07.03.2011;24.03.2011;Morten Ruud (rumo);"Dräger:
7. års service



Byttet alle deler som inngår i 1 årig servicekit for Primus



Gjennomført Dräger`s egen IPM-L test for apparatet.

Alle verdier ligger innenfor de toleranser som er satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok
";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110423;PV;7 års PV.  ;008557;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;07.03.2011;24.03.2011;Morten Ruud (rumo);"Dräger:
7. års service



Byttet alle deler som inngår i 1 årig servicekit for Primus



Gjennomført Dräger`s egen IPM-L test for apparatet.

Alle verdier ligger innenfor de toleranser som er satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok
";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110424;PV;7 års PV.  ;008558;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;07.03.2011;24.03.2011;Morten Ruud (rumo);"Dräger:
7. års service



Byttet alle deler som inngår i 1 årig servicekit for Primus



Gjennomført Dräger`s egen IPM-L test for apparatet.

Alle verdier ligger innenfor de toleranser som er satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok
";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110425;PV;7 års PV.  ;008559;Anestesi, arbeidsstasjon, ordinær;8603800-14;15.02.2018;;;;07.03.2011;24.03.2011;Morten Ruud (rumo);"Dräger:
7. års service



Byttet alle deler som inngår i 1 årig servicekit for Primus



Gjennomført Dräger`s egen IPM-L test for apparatet.

Alle verdier ligger innenfor de toleranser som er satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok
";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110426;PV;7 års PV.  ;009891;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;07.03.2011;24.03.2011;Morten Ruud (rumo);"Dräger:
7. års service



Byttet alle deler som inngår i 1 årig servicekit for Primus



Gjennomført Dräger`s egen IPM-L test for apparatet.

Alle verdier ligger innenfor de toleranser som er satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok
";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110427;PV;7 års PV.  ;009892;Anestesi, arbeidsstasjon, ordinær;8603800-14;12.01.2017;;;;07.03.2011;24.03.2011;Morten Ruud (rumo);"Dräger:
7. års service



Byttet alle deler som inngår i 1 årig servicekit for Primus



Gjennomført Dräger`s egen IPM-L test for apparatet.

Alle verdier ligger innenfor de toleranser som er satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok
";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110428;PV;7 års PV.  ;009893;Anestesi, arbeidsstasjon, ordinær;8603800-14;15.02.2018;;;;07.03.2011;24.03.2011;Morten Ruud (rumo);"Dräger:
7. års service



Byttet alle deler som inngår i 1 årig servicekit for Primus



Gjennomført Dräger`s egen IPM-L test for apparatet.

Alle verdier ligger innenfor de toleranser som er satt for apparatet.



Elektrisk sikkerhetssjekk - Ok



Selvtest - Ok
";"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114292;"Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Generell anestesi ; Anestesiavdelingen ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
