AO-nr.;AO-type;Oppgave/feilbeskrivelse;Reg.nr.;Utstyrsgruppe;Modell;Seneste PV;Neste PV;Oppdatert;Oppdatert av Sign;Reg. dato;Ferdig;Sign;Teknisk beskrivelse;Plassering (utstyr);Gruppe;Kundekode;Kunde;Sak;Kundetekst;Totalt;Nedetid;Plassering;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST070547;Normal/Akutt;Skal inn til DMA for oppgradering pga problemer med hang up i det siste. Låneapparat 1105 er sendt opp til avdling.;009554;Diatermi, universal, komplett;ME 402;31.01.2023;;;;04.06.2007;27.07.2007;Endre Larsen Skåren (LAENAN);"Påbegynt 04/06/07 av EL.

24/07-Returnert fra DMA, changed control element/display component.";"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST070602;Normal/Akutt;Dødt apparat;009577;Diatermi, universal, komplett;ME 402;28.02.2023;;;;20.06.2007;20.06.2007;Endre Larsen Skåren (LAENAN);Målt innspenning til 67V, byttet tilførselsledning-OK;"Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;312,50;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST070672;Normal/Akutt;Virker annenhver gang.;005936;Diatermi, universal, komplett;10122-041;17.01.2024;22.02.2025;;;03.07.2007;03.07.2007;Morten Ruud (rumo);Ingen feil funnet.;"Hudpoliklinikken ; Hudavdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;114394;"Poliklinikk kirurgisk 4E ; Kar/thorax kirurgisk seksjon ; Kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Hudpoliklinikken ; Hudavdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST070800;Normal/Akutt;Oppgradering til versjon 2.0;009558;Diatermi, universal, komplett;UES-40;12.03.2024;;;;06.08.2007;06.08.2007;Morten Ruud (rumo);Oppgradering til versjon 2.0;"Operasjon DK ; Dagkirurgi Hillevåg ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST070801;Normal/Akutt;Oppgradering til versjon 2.0;010027;Diatermi, universal, komplett;UES-40;31.10.2017;;;;06.08.2007;06.08.2007;Morten Ruud (rumo);Oppgradering til versjon 2.0;"Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Dagkirurgi SYD ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST070802;Normal/Akutt;Oppgradering til versjon 2.0;009556;Diatermi, universal, komplett;UES-40;26.10.2021;;;;06.08.2007;06.08.2007;Morten Ruud (rumo);Oppgradering til versjon 2.0;"KK operasjon ; Avdeling Kvinneklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST070803;Normal/Akutt;Oppgradering til versjon 2.0;009557;Diatermi, universal, komplett;UES-40;27.10.2021;;;;06.08.2007;06.08.2007;Morten Ruud (rumo);Oppgradering til versjon 2.0;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST070967;Normal/Akutt;"Brukerne sier at det ikke virker, selvom de har byttet ledningo g pinsetter 3 ganger.
";005510;Diatermi, universal, komplett;10122-041;12.02.2013;;;;26.09.2007;26.09.2007;Morten Ruud (rumo);Ingen feil funnet.;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204458;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST080320;Normal/Akutt;Virker ikke alltid ved aktivering.;006717;Diatermi, universal, komplett;10128-009;07.04.2014;;;;31.03.2008;25.04.2008;Morten Ruud (rumo);"Feil verifisert av MTI:
Feilmelding 7 rapportert, og ser at den ikke alltid aktiverer bipolar (med forskjellige pedaler)
Rep. av Puls:  Byttet senso-board, kalibrert og testet.  El.testet.
OK";"MTI MU som venter på omplassering ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114302;"Fostermedisinsk poliklinikk ; Avdeling Kvinneklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"MTI MU som venter på omplassering ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST080322;Normal/Akutt;Falt i gulvet.;008795;Diatermi, universal, komplett;360080-01;27.02.2024;;;;01.04.2008;01.04.2008;Morten Ruud (rumo);Byttet nettilkobling bak.  Rettet ut frontpanel.  Testet for funksjon og effekt.  El. sikkerhetstest.  OK;"Øre- nese- hals poliklinikk ; Øre- nese- hals avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;105418;"Øre- nese- hals avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Øre- nese- hals poliklinikk ; Øre- nese- hals avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST080467;Normal/Akutt;Får ikke alltid aktivert Coag, og noen ganger kommer Cut isteden.;006717;Diatermi, universal, komplett;10128-009;07.04.2014;;;;02.05.2008;19.05.2008;Morten Ruud (rumo);"Verifisert feil.
Virker OK med Erbe-penn (den har diodene som forteller apparatet om hva den skal aktivere innebygd.)
Byttet mono output board; det var brente komponenter på den.
Testet OK.";"MTI MU som venter på omplassering ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114302;"Fostermedisinsk poliklinikk ; Avdeling Kvinneklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"MTI MU som venter på omplassering ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST080523;Normal/Akutt;Har falt i gulvet.....;008348;Diatermi, universal, komplett;RSC2007-230;12.02.2013;;;;28.05.2008;08.01.2009;Morten Ruud (rumo);"Bestillt låneapparat; sender så inn til reparasjon.

Vi har beholdt låneapparatet , og betalt mellomlegg på ca. 60000,- inkl mva.";"Gynekologisk poliklinikk ; Avdeling Kvinneklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;114302;"Fostermedisinsk poliklinikk ; Avdeling Kvinneklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Gynekologisk poliklinikk ; Avdeling Kvinneklinikken ; Kvinne- og barneklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST080606;Normal/Akutt;Error 7:  Dobbeltaktivering. ved Cut;005511;Diatermi, universal, komplett;10122-041;20.01.2015;;;;23.06.2008;23.06.2008;Morten Ruud (rumo);"Ved bruk av erbe-penn virket alt som det skulle.  Valleylab-penn ga feil ved forsøk på aktivering av Cut
Endre Larsen har under kyndig veilening av undertegnede byttet diodene som står på den aktive utgangen. 
Alt virket da som det skulle.  Selvsagt!";"Eigersund poliklinikk ; Medisinsk avdeling ; Mottaksklinikken ; Helse Stavanger HF ; Helse Vest RHF";;4204458;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Eigersund poliklinikk ; Medisinsk avdeling ; Mottaksklinikken ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST080628;Normal/Akutt;Feil på en monopolar utgang;009570;Diatermi, universal, komplett;ME 402;28.02.2023;;;;30.06.2008;30.06.2008;Endre Larsen Skåren (LAENAN);Byttet monopolar PCB, testet utganger OK. Kjørt el-test.;"Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;1 250,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST080819;Normal/Akutt;Feilmelding -F;006790;Diatermi, universal, komplett;7-900-230;12.02.2013;;;;27.08.2008;27.08.2008;Endre Larsen Skåren (LAENAN);Tone not detected during activation. Sjekket servicemanual fant  feilmelding. Satte apparatet i Service PR mode. Satte det tilbake i normal mode og feilen var borte. Kontrollerte levert effekt- OK. Retur avdl.;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;105490;"Hudpoliklinikken ; Hudavdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;937,50;0,00;"Kassasjon ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST080898;Normal/Akutt;Kontakt for bipolar løs.;008795;Diatermi, universal, komplett;360080-01;27.02.2024;;;;18.09.2008;18.09.2008;Morten Ruud (rumo);"Åpnet og festet seger-ring som var falt av.
Ser at kontakt for pedal (bak) også har fått seg en smell, men lar den være slik den er.  (Vil trolig være vanskelig å feste igjen , hvis den rettes;  ser heil grei ut.....)

Testet.  OK";"Øre- nese- hals poliklinikk ; Øre- nese- hals avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;105418;"Øre- nese- hals avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Øre- nese- hals poliklinikk ; Øre- nese- hals avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST081079;Normal/Akutt;Ble levert med feil utganger.;011496;Diatermi, universal, komplett;ME 402;21.02.2024;28.03.2025;;;18.11.2008;18.11.2008;Morten Ruud (rumo);"Har fått nytt apparat.  Serienr. på det som ble levert 17. 10 .08 var ME402M0603082322

Det nye har også saltvannsTUR";"Operasjon DK ; Dagkirurgi Hillevåg ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST090021;Normal/Akutt;Apparatet slår seg av under drift.  Får ikke slått av/på med powerknappen.;009573;Diatermi, universal, komplett;ME 402;21.08.2024;28.03.2025;;;08.01.2009;14.01.2009;Endre Larsen Skåren (LAENAN);"Åpner opp og resetter power-kortet med trykknapp S1. Kortet står parallelt med frontpanel midt inne i apparatet. 

Måtte bytte powerkortet, ble bestilt fra DMA.

Bytter gummimatte på bordet til røykavsuget.";"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;1 250,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST090641;Normal/Akutt;Virker ikke.;008795;Diatermi, universal, komplett;360080-01;27.02.2024;;;;14.05.2009;14.05.2009;Morten Ruud (rumo);"Festet kontakt for pedal.  Fikset brudd i ledningen ved pedalen.

OK";"Øre- nese- hals poliklinikk ; Øre- nese- hals avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;105418;"Øre- nese- hals avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Øre- nese- hals poliklinikk ; Øre- nese- hals avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST090729;Normal/Akutt;"Feiler innomellom, og gir da feilmeldingene ?Error 89 WDC oscilliator out of range?  ?Energiutgang blokkert pga tidliger feil Feilmelding #89?
En gang kom det opp kun rosa og så en hvit skjerm.  Deretter restartet apparatet automatisk.
Effekten blir heilt borte, og det kommer flere separate toner ved forsøk på aktivering. 
";009571;Diatermi, universal, komplett;ME 402;20.03.2023;;;;16.03.2009;03.06.2009;Morten Ruud (rumo);"Sendt til firma, som sendte det videre til produsent.
De har byttet noen kort????  Etterlyser rep.rapport.";"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST091228;Normal/Akutt;Vil ikke aktiver coag på penn.  Virker fint med pedal.;005510;Diatermi, universal, komplett;10122-041;12.02.2013;;;;16.11.2009;16.11.2009;Morten Ruud (rumo);"Byttet den ene dioden,  (se tidligere feil) OK
Var vanskelig å få til god lodding; det festet seg dårlig til printplate.  Apparatet virker jo, men hvis detir problemer etter en stund, er det sikkert loddinga som er årsaken.
Brukerne har fått annet apparat, så dette settes på lager.";"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;4204458;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST100103;Normal/Akutt;Oppgradering;012391;Diatermi, universal, komplett;Force Triad;04.03.2024;14.03.2025;;;20.01.2010;20.01.2010;Morten Ruud (rumo);Oppgradert til ver 3.10;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST100104;Normal/Akutt;Oppgradering;012392;Diatermi, universal, komplett;Force Triad;15.02.2023;;;;20.01.2010;20.01.2010;Morten Ruud (rumo);Oppgradert til ver 3.10;"Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST100337;Normal/Akutt;Virker ikke iflg. brukerne.;006260;Diatermi, universal, komplett;10122-041;27.02.2024;16.03.2025;;;08.04.2010;08.04.2010;Morten Ruud (rumo);Sjekket.  Alle effekter ok.  Ingen feilfunksjon som jeg kan oppdage.;"Plast, ØNH, Øye post 2AB ; Øre- nese- hals avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;4204458;"Operasjon Øst ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Plast, ØNH, Øye post 2AB ; Øre- nese- hals avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST100392;Normal/Akutt;Apparatet slutte plutselig å virke.  Brukte pedal.  Byttet pedal, men apparatet slo seg av: svart skjerm;009567;Diatermi, universal, komplett;ME 402;15.02.2023;;;;22.04.2010;22.04.2010;Morten Ruud (rumo);"Sjekket funksjon uten å finne feil.  Alle effekter ok.
Tror kanskje de har kommet borti nettledning som evt. har løsnet...  (nettledning av den løse typen)
";"Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST100701;Normal/Akutt;Isloasjon på ledning til fotpedal har sprukket.;009630;Diatermi, universal, komplett;ME 402;28.02.2023;;;;22.07.2010;22.07.2010;Endre Larsen Skåren (LAENAN);Løsnet strekkavlaster og skjøv kabelen innover til jeg fikk frisk ledning i gjennomføringen. ;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;250,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST100879;Normal/Akutt;Død...;009630;Diatermi, universal, komplett;ME 402;28.02.2023;;;;28.09.2010;17.12.2010;Morten Ruud (rumo);"Påvist feil på hovedkort; brent motstand R29.
Sendes firma.

De har: byttet Elektriske kompåonenter.  Se vedlagte servicerapport.  (som ikke var vedlagt!!!!)";"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST101110;Normal/Akutt;"Pennen blir så varm at oppdekking nesten(?) tok fyr.
";009567;Diatermi, universal, komplett;ME 402;15.02.2023;;;;17.12.2010;17.12.2010;Morten Ruud (rumo);"Sjekket uten å finne feil.  Effekter ok.  Sikkerhetstest OK.
feil på penn?

Sendt opp igjen.
";"Avdeling for medisinsk teknologi og informatikk ; Klinikk for medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST101119;Normal/Akutt;Virker ikke på nevroprogram med fotpedal.;009578;Diatermi, universal, komplett;ME 402;28.02.2023;;;;21.12.2010;21.12.2010;Endre Larsen Skåren (LAENAN);Fotpedalen var defekt. Fikset denne. (Brudd i ledninger);"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;500,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110487;Normal/Akutt;Bipolar inngang 1 mangler innmat;009578;Diatermi, universal, komplett;ME 402;28.02.2023;;;;17.03.2011;17.03.2011;Morten Ruud (rumo);Demontert og limt.  Testet effekt og lekkstrøm.  OK.;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110797;Normal/Akutt;Pedal virker ikke;008357;Diatermi, universal, komplett;VAPR 3;12.02.2013;;;;08.06.2011;09.06.2011;Morten Ruud (rumo);"Bestillt ny
Fått ny og levert til brukerne.";"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;283;"MTI MU innlån/utprøving ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110940;Normal/Akutt;Avd. hadd hatt en colonundersøkelse hvor pasient som rykket til ved aktivisering av diatermi.  Han hadde fått støt og var helt nummen nedover låret (leggen?)  Avdelingen bruker stopre flergangselektroder som pasienten ligger åppå.  Megadyne Mega 2000.  De har en garanti på 18 mnd., og platen var ikke for gammel.  Avd. bytter de ut jevnlig.  Mattene  koster ca 12000,-;009283;Diatermi, endoskopisk, komplett;PSD-60;24.02.2016;;;;20.06.2011;20.06.2011;Morten Ruud (rumo);"Endre og jeg testet apparatet samt kamerapros. og lyskilde (9320 og 9301) for lekkstrømmer.  Ingen farlige strømmer funnet; alt innenfor grensene.
Testet så om diatermien ga rett effekt ut, og det så også normalt ut.
Testet så med meg selv som pasient (vanlig nøytralplate som aktiv elektrode) ; alt OK.
Snakket med leverandør Endotech ved Waldø-Jensen.  De hadde vært borti 3 tilfeller hvor pas. hadde fått støt av diatermistrøm; da var det kontakt med andre metalldeler på us.bord som var årsaken.
Konklusjon:  Ingen feil funnet.";"MTI MU som venter på omplassering ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;114271;"Gastroenterologisk kirurgisk avdeling ; Klinikk for kirurgi, nevrologi og rehabilitering ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"MTI MU som venter på omplassering ;  ;  ; Avdeling for medisinsk teknologi og informatikk ; Klinikk for Medisinsk teknologi ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HST110964;Normal/Akutt;Bipolar inngang ødelagt;009578;Diatermi, universal, komplett;ME 402;28.02.2023;;;;24.06.2011;24.06.2011;Morten Ruud (rumo);"Bestillt og skiftet bipolar inngang B1
Effekttestet og el- sikkerhetstestet.
OK";"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;114291;"Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;0,00;0,00;"Sentraloperasjon 1 ; Operasjonsavdeling ; Klinikk A ; Helse Stavanger HF ; Helse Vest RHF";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
